administrative_unit_id,social_group_id,age,men,women,year
86,27,28,94.0,81.0,2022
86,27,29,94.0,84.0,2022
86,27,30,96.0,98.0,2022
86,28,31,98.0,100.0,2022
86,28,32,95.0,99.0,2022
86,28,33,93.0,99.0,2022
86,28,34,91.0,94.0,2022
86,28,35,94.0,101.0,2022
86,28,36,87.0,94.0,2022
86,28,37,83.0,89.0,2022
86,28,38,88.0,95.0,2022
86,28,39,78.0,84.0,2022
86,28,40,79.0,83.0,2022
86,29,54,51.0,65.0,2022
86,29,51,49.0,57.0,2022
86,29,52,49.0,58.0,2022
86,29,45,65.0,67.0,2022
86,29,50,50.0,59.0,2022
86,29,60,55.0,82.0,2022
86,29,59,51.0,77.0,2022
86,29,44,70.0,76.0,2022
86,29,42,73.0,79.0,2022
86,29,41,73.0,78.0,2022
86,29,46,64.0,68.0,2022
86,29,43,72.0,79.0,2022
86,29,53,52.0,62.0,2022
86,29,48,64.0,69.0,2022
86,29,57,55.0,79.0,2022
86,29,49,57.0,62.0,2022
86,29,47,62.0,66.0,2022
86,29,55,53.0,71.0,2022
86,29,56,54.0,75.0,2022
86,29,58,59.0,83.0,2022
86,31,74,12.0,24.0,2022
86,31,71,31.0,63.0,2022
86,31,68,40.0,70.0,2022
86,31,70,33.0,65.0,2022
86,31,67,40.0,70.0,2022
86,31,63,50.0,81.0,2022
86,31,69,39.0,71.0,2022
86,31,66,41.0,72.0,2022
86,31,65,42.0,73.0,2022
86,31,62,50.0,79.0,2022
86,31,75,9.0,17.0,2022
86,31,73,19.0,37.0,2022
86,31,72,29.0,58.0,2022
86,31,61,53.0,82.0,2022
86,31,64,46.0,79.0,2022
86,21,7,46.0,45.0,2022
86,21,8,32.0,31.0,2022
86,21,9,32.0,32.0,2022
86,21,10,31.0,31.0,2022
86,21,11,29.0,28.0,2022
86,22,12,27.0,27.0,2022
86,22,13,28.0,28.0,2022
86,22,14,32.0,30.0,2022
86,22,15,33.0,32.0,2022
86,23,0,49.0,43.0,2022
86,24,1,52.0,49.0,2022
86,24,2,56.0,54.0,2022
86,26,16,33.0,30.0,2022
86,26,17,33.0,30.0,2022
86,26,18,46.0,41.0,2022
86,25,3,55.0,52.0,2022
86,25,4,52.0,49.0,2022
86,25,5,50.0,48.0,2022
86,25,6,51.0,47.0,2022
86,32,87,6.0,19.0,2022
86,32,96,1.0,3.0,2022
86,32,80,20.0,52.0,2022
86,32,83,10.0,28.0,2022
86,32,90,4.0,13.0,2022
86,32,86,7.0,22.0,2022
86,32,84,8.0,22.0,2022
86,32,92,3.0,8.0,2022
86,32,93,2.0,7.0,2022
86,32,89,4.0,14.0,2022
86,32,97,1.0,2.0,2022
86,32,98,0.0,2.0,2022
86,32,99,0.0,1.0,2022
86,32,88,6.0,19.0,2022
86,32,82,13.0,34.0,2022
86,32,100,0.0,0.0,2022
86,32,79,21.0,48.0,2022
86,32,85,7.0,20.0,2022
86,32,95,1.0,4.0,2022
86,32,78,20.0,39.0,2022
86,32,81,21.0,55.0,2022
86,32,77,15.0,35.0,2022
86,32,94,1.0,5.0,2022
86,32,76,8.0,20.0,2022
86,32,91,4.0,10.0,2022
86,27,19,43.0,40.0,2022
86,27,20,40.0,38.0,2022
86,27,21,41.0,37.0,2022
86,27,22,38.0,35.0,2022
86,27,23,42.0,37.0,2022
86,27,24,41.0,38.0,2022
86,27,25,42.0,46.0,2022
86,27,26,56.0,59.0,2022
86,27,27,71.0,68.0,2022
86,27,28,81.0,77.0,2022
86,27,29,81.0,81.0,2022
86,27,30,76.0,78.0,2022
86,28,31,78.0,80.0,2022
86,28,32,75.0,79.0,2022
86,28,33,74.0,79.0,2022
86,28,34,72.0,75.0,2022
86,28,35,70.0,73.0,2022
86,28,36,65.0,67.0,2022
86,28,37,62.0,64.0,2022
86,28,38,65.0,69.0,2022
86,28,39,59.0,61.0,2022
86,28,40,57.0,63.0,2022
86,29,54,49.0,63.0,2022
86,29,51,46.0,56.0,2022
86,29,52,46.0,56.0,2022
86,29,45,54.0,61.0,2022
86,29,50,48.0,57.0,2022
86,29,60,45.0,67.0,2022
86,29,59,49.0,70.0,2022
86,29,44,51.0,58.0,2022
86,29,42,53.0,60.0,2022
86,29,41,53.0,60.0,2022
86,29,46,54.0,62.0,2022
86,29,43,53.0,60.0,2022
86,29,53,49.0,61.0,2022
86,29,48,54.0,63.0,2022
86,29,57,53.0,71.0,2022
86,29,49,48.0,57.0,2022
86,29,47,52.0,61.0,2022
86,29,55,51.0,64.0,2022
86,29,56,52.0,68.0,2022
86,29,58,57.0,75.0,2022
86,31,74,11.0,27.0,2022
86,31,71,29.0,60.0,2022
86,31,68,33.0,60.0,2022
86,31,70,28.0,57.0,2022
86,31,67,32.0,59.0,2022
86,31,63,41.0,66.0,2022
86,31,69,31.0,60.0,2022
86,31,66,33.0,62.0,2022
86,31,65,34.0,62.0,2022
86,31,62,41.0,64.0,2022
86,31,75,9.0,19.0,2022
86,31,73,20.0,40.0,2022
86,31,72,30.0,59.0,2022
86,31,61,43.0,67.0,2022
86,31,64,38.0,64.0,2022
86,21,7,7.0,7.0,2022
86,21,8,5.0,5.0,2022
86,21,9,6.0,5.0,2022
86,21,10,5.0,5.0,2022
86,21,11,5.0,5.0,2022
86,22,12,5.0,5.0,2022
86,22,13,5.0,5.0,2022
86,22,14,5.0,5.0,2022
86,22,15,5.0,5.0,2022
86,23,0,7.0,7.0,2022
86,24,1,7.0,7.0,2022
86,24,2,8.0,8.0,2022
86,26,16,4.0,4.0,2022
86,26,17,4.0,4.0,2022
86,26,18,4.0,4.0,2022
86,25,3,9.0,8.0,2022
86,25,4,8.0,7.0,2022
86,25,5,8.0,7.0,2022
86,25,6,8.0,7.0,2022
86,32,76,1.0,2.0,2022
86,32,77,1.0,4.0,2022
86,32,78,2.0,4.0,2022
86,32,79,2.0,5.0,2022
86,32,80,1.0,5.0,2022
86,32,81,1.0,5.0,2022
86,32,82,1.0,3.0,2022
86,32,83,1.0,3.0,2022
86,32,84,1.0,2.0,2022
86,32,85,0.0,2.0,2022
86,32,86,0.0,2.0,2022
86,32,87,0.0,2.0,2022
86,32,88,0.0,2.0,2022
86,32,89,0.0,1.0,2022
86,32,90,0.0,1.0,2022
86,32,91,0.0,1.0,2022
86,32,92,0.0,1.0,2022
86,32,93,0.0,1.0,2022
86,32,94,0.0,0.0,2022
86,32,95,0.0,0.0,2022
86,32,96,0.0,0.0,2022
86,32,97,0.0,0.0,2022
86,32,98,0.0,0.0,2022
86,32,99,0.0,0.0,2022
86,32,100,0.0,0.0,2022
86,27,19,4.0,4.0,2022
86,27,20,6.0,4.0,2022
86,27,21,6.0,4.0,2022
86,27,22,6.0,4.0,2022
86,27,23,6.0,4.0,2022
86,27,24,6.0,4.0,2022
86,27,25,7.0,5.0,2022
86,27,26,9.0,6.0,2022
86,27,27,11.0,7.0,2022
86,27,28,13.0,8.0,2022
86,27,29,13.0,9.0,2022
86,27,30,12.0,10.0,2022
86,28,31,12.0,10.0,2022
86,28,32,12.0,10.0,2022
86,28,33,12.0,10.0,2022
86,28,34,11.0,10.0,2022
86,28,35,10.0,9.0,2022
86,28,36,9.0,9.0,2022
86,28,37,8.0,8.0,2022
86,28,38,9.0,9.0,2022
86,28,39,8.0,8.0,2022
86,28,40,8.0,8.0,2022
86,29,41,7.0,8.0,2022
86,29,42,7.0,8.0,2022
86,29,43,7.0,8.0,2022
86,29,44,7.0,7.0,2022
86,29,45,7.0,7.0,2022
86,29,46,7.0,7.0,2022
86,29,47,7.0,7.0,2022
86,29,48,7.0,7.0,2022
86,29,49,6.0,7.0,2022
86,29,50,6.0,7.0,2022
86,29,51,6.0,7.0,2022
86,29,52,6.0,7.0,2022
86,29,53,6.0,7.0,2022
86,29,54,6.0,8.0,2022
86,29,55,7.0,9.0,2022
86,29,56,7.0,10.0,2022
86,29,57,7.0,10.0,2022
86,29,58,7.0,11.0,2022
86,29,59,6.0,10.0,2022
86,29,60,6.0,9.0,2022
86,31,61,6.0,9.0,2022
86,31,62,6.0,9.0,2022
86,31,63,6.0,9.0,2022
86,31,64,5.0,9.0,2022
86,31,65,5.0,8.0,2022
86,31,66,4.0,8.0,2022
86,31,67,4.0,8.0,2022
86,31,68,4.0,8.0,2022
86,31,69,4.0,8.0,2022
86,31,70,4.0,7.0,2022
86,31,71,3.0,7.0,2022
86,31,72,3.0,6.0,2022
86,31,73,2.0,5.0,2022
86,31,74,1.0,3.0,2022
86,31,75,1.0,2.0,2022
86,21,7,62.0,61.0,2022
86,21,8,56.0,52.0,2022
86,21,9,57.0,53.0,2022
86,21,10,56.0,52.0,2022
86,21,11,52.0,48.0,2022
86,22,12,49.0,45.0,2022
86,22,13,50.0,47.0,2022
86,22,14,50.0,49.0,2022
86,22,15,51.0,50.0,2022
86,23,0,71.0,69.0,2022
86,24,1,74.0,70.0,2022
86,24,2,77.0,74.0,2022
86,26,16,49.0,47.0,2022
86,26,17,48.0,47.0,2022
86,26,18,57.0,57.0,2022
86,25,3,78.0,72.0,2022
86,25,4,74.0,69.0,2022
86,25,5,71.0,67.0,2022
86,25,6,69.0,63.0,2022
86,32,87,12.0,34.0,2022
86,32,96,1.0,6.0,2022
86,32,80,37.0,94.0,2022
86,32,83,19.0,51.0,2022
86,32,90,7.0,23.0,2022
86,32,86,13.0,39.0,2022
86,32,84,14.0,39.0,2022
86,32,92,5.0,15.0,2022
86,32,93,3.0,12.0,2022
86,32,89,8.0,26.0,2022
86,32,97,1.0,4.0,2022
86,32,98,1.0,3.0,2022
86,32,99,1.0,2.0,2022
86,32,88,11.0,34.0,2022
86,32,82,24.0,61.0,2022
86,32,100,0.0,1.0,2022
86,32,79,36.0,87.0,2022
86,32,85,12.0,36.0,2022
86,32,95,2.0,7.0,2022
86,32,78,33.0,70.0,2022
86,32,81,39.0,99.0,2022
86,32,77,27.0,62.0,2022
86,32,94,2.0,9.0,2022
86,32,76,14.0,35.0,2022
86,32,91,6.0,18.0,2022
86,27,19,53.0,55.0,2022
86,27,20,56.0,60.0,2022
86,27,21,56.0,59.0,2022
86,27,22,53.0,55.0,2022
86,27,23,58.0,58.0,2022
86,27,24,57.0,60.0,2022
86,27,25,59.0,66.0,2022
86,27,26,80.0,86.0,2022
86,27,27,101.0,98.0,2022
86,27,28,116.0,112.0,2022
86,27,29,116.0,116.0,2022
86,27,30,124.0,128.0,2022
86,28,31,127.0,131.0,2022
86,28,32,123.0,130.0,2022
86,28,33,120.0,130.0,2022
86,28,34,118.0,123.0,2022
86,28,35,121.0,126.0,2022
86,28,36,111.0,117.0,2022
86,28,37,107.0,111.0,2022
86,28,38,112.0,119.0,2022
86,28,39,101.0,105.0,2022
86,28,40,102.0,107.0,2022
86,29,54,82.0,101.0,2022
86,29,51,78.0,89.0,2022
86,29,52,78.0,90.0,2022
86,29,45,96.0,102.0,2022
86,29,50,80.0,91.0,2022
86,29,60,66.0,95.0,2022
86,29,59,76.0,103.0,2022
86,29,44,90.0,98.0,2022
86,29,42,94.0,101.0,2022
86,29,41,94.0,101.0,2022
86,29,46,96.0,104.0,2022
86,29,43,94.0,102.0,2022
86,29,53,83.0,97.0,2022
86,29,48,96.0,105.0,2022
86,29,57,82.0,105.0,2022
86,29,49,85.0,95.0,2022
86,29,47,93.0,101.0,2022
86,29,55,79.0,95.0,2022
86,29,56,81.0,101.0,2022
86,29,58,88.0,111.0,2022
86,31,74,22.0,47.0,2022
86,31,71,48.0,96.0,2022
86,31,68,49.0,87.0,2022
86,31,70,42.0,88.0,2022
86,31,67,49.0,86.0,2022
86,31,63,61.0,93.0,2022
86,31,69,47.0,87.0,2022
86,31,66,50.0,89.0,2022
86,31,65,51.0,90.0,2022
86,31,62,60.0,91.0,2022
86,31,75,15.0,31.0,2022
86,31,73,34.0,68.0,2022
86,31,72,48.0,95.0,2022
86,31,61,64.0,95.0,2022
86,31,64,57.0,91.0,2022
86,21,7,64.0,59.0,2022
86,21,8,45.0,42.0,2022
86,21,9,46.0,43.0,2022
86,21,10,45.0,43.0,2022
86,21,11,42.0,40.0,2022
86,22,12,39.0,38.0,2022
86,22,13,40.0,39.0,2022
86,22,14,42.0,42.0,2022
86,22,15,43.0,42.0,2022
86,23,0,78.0,72.0,2022
86,24,1,78.0,73.0,2022
86,24,2,85.0,82.0,2022
86,26,16,45.0,43.0,2022
86,26,17,45.0,42.0,2022
86,26,18,61.0,63.0,2022
86,25,3,80.0,77.0,2022
86,25,4,76.0,74.0,2022
86,25,5,73.0,71.0,2022
86,25,6,73.0,70.0,2022
86,32,87,11.0,29.0,2022
86,32,96,1.0,5.0,2022
86,32,80,35.0,80.0,2022
86,32,83,18.0,43.0,2022
86,32,90,7.0,19.0,2022
86,32,86,12.0,33.0,2022
86,32,84,14.0,33.0,2022
86,32,92,5.0,13.0,2022
86,32,93,3.0,10.0,2022
86,32,89,8.0,22.0,2022
86,32,97,1.0,3.0,2022
86,32,98,1.0,2.0,2022
86,32,99,1.0,1.0,2022
86,32,88,11.0,29.0,2022
86,32,82,23.0,52.0,2022
86,32,100,0.0,1.0,2022
86,32,79,30.0,68.0,2022
86,32,85,11.0,31.0,2022
86,32,95,2.0,6.0,2022
86,32,78,30.0,58.0,2022
86,32,81,37.0,85.0,2022
86,32,77,24.0,54.0,2022
86,32,94,2.0,8.0,2022
86,32,76,14.0,30.0,2022
86,32,91,6.0,15.0,2022
86,27,19,57.0,61.0,2022
86,27,20,64.0,71.0,2022
86,27,21,65.0,70.0,2022
86,27,22,61.0,66.0,2022
86,27,23,67.0,69.0,2022
86,27,24,66.0,70.0,2022
86,27,25,66.0,73.0,2022
86,27,26,88.0,94.0,2022
86,27,27,111.0,107.0,2022
86,27,28,128.0,122.0,2022
86,27,29,128.0,127.0,2022
86,27,30,127.0,122.0,2022
86,28,31,129.0,125.0,2022
86,28,32,125.0,124.0,2022
86,28,33,123.0,124.0,2022
86,28,34,120.0,117.0,2022
86,28,35,119.0,118.0,2022
86,28,36,110.0,109.0,2022
86,28,37,105.0,104.0,2022
86,28,38,111.0,111.0,2022
86,28,39,100.0,98.0,2022
86,28,40,104.0,108.0,2022
86,29,54,77.0,87.0,2022
86,29,51,73.0,76.0,2022
86,29,52,73.0,77.0,2022
86,29,45,97.0,99.0,2022
86,29,50,75.0,78.0,2022
86,29,60,61.0,91.0,2022
86,29,59,66.0,89.0,2022
86,29,44,92.0,99.0,2022
86,29,42,96.0,102.0,2022
86,29,41,96.0,102.0,2022
86,29,46,96.0,101.0,2022
86,29,43,96.0,103.0,2022
86,29,53,77.0,83.0,2022
86,29,48,97.0,102.0,2022
86,29,57,71.0,91.0,2022
86,29,49,85.0,92.0,2022
86,29,47,93.0,98.0,2022
86,29,55,69.0,82.0,2022
86,29,56,70.0,87.0,2022
86,29,58,77.0,96.0,2022
86,31,74,22.0,40.0,2022
86,31,71,52.0,92.0,2022
86,31,68,49.0,90.0,2022
86,31,70,43.0,84.0,2022
86,31,67,49.0,89.0,2022
86,31,63,56.0,89.0,2022
86,31,69,48.0,90.0,2022
86,31,66,51.0,92.0,2022
86,31,65,52.0,93.0,2022
86,31,62,56.0,88.0,2022
86,31,75,14.0,26.0,2022
86,31,73,33.0,61.0,2022
86,31,72,49.0,86.0,2022
86,31,61,60.0,91.0,2022
86,31,64,52.0,87.0,2022
86,21,7,10.0,9.0,2022
86,21,8,8.0,8.0,2022
86,21,9,8.0,8.0,2022
86,21,10,8.0,7.0,2022
86,21,11,7.0,7.0,2022
86,22,12,7.0,7.0,2022
86,22,13,7.0,7.0,2022
86,22,14,6.0,7.0,2022
86,22,15,7.0,7.0,2022
86,23,0,13.0,11.0,2022
86,24,1,10.0,9.0,2022
86,24,2,11.0,11.0,2022
86,26,16,6.0,6.0,2022
86,26,17,6.0,6.0,2022
86,26,18,6.0,6.0,2022
86,25,3,12.0,11.0,2022
86,25,4,11.0,11.0,2022
86,25,5,10.0,10.0,2022
86,25,6,10.0,11.0,2022
86,32,87,1.0,4.0,2022
86,32,96,0.0,1.0,2022
86,32,80,4.0,10.0,2022
86,32,83,2.0,5.0,2022
86,32,90,1.0,2.0,2022
86,32,86,2.0,4.0,2022
86,32,84,2.0,4.0,2022
86,32,92,1.0,2.0,2022
86,32,93,0.0,1.0,2022
86,32,89,1.0,3.0,2022
86,32,97,0.0,0.0,2022
86,32,98,0.0,0.0,2022
86,32,99,0.0,0.0,2022
86,32,88,1.0,3.0,2022
86,32,82,3.0,6.0,2022
86,32,100,0.0,0.0,2022
86,32,79,4.0,11.0,2022
86,32,85,1.0,4.0,2022
86,32,95,0.0,1.0,2022
86,32,78,4.0,10.0,2022
86,32,81,5.0,10.0,2022
86,32,77,3.0,8.0,2022
86,32,94,0.0,1.0,2022
86,32,76,2.0,4.0,2022
86,32,91,1.0,2.0,2022
86,27,29,18.0,15.0,2022
86,27,22,6.0,6.0,2022
86,27,26,12.0,11.0,2022
86,27,24,7.0,6.0,2022
86,27,19,5.0,6.0,2022
86,27,25,9.0,8.0,2022
86,27,30,21.0,20.0,2022
86,27,21,6.0,6.0,2022
86,27,28,18.0,14.0,2022
86,27,20,6.0,6.0,2022
86,27,27,15.0,12.0,2022
86,27,23,7.0,6.0,2022
86,28,34,20.0,19.0,2022
86,28,35,20.0,19.0,2022
86,28,39,17.0,16.0,2022
86,28,36,18.0,17.0,2022
86,28,31,21.0,21.0,2022
86,28,40,15.0,14.0,2022
86,28,32,21.0,20.0,2022
86,28,38,19.0,18.0,2022
86,28,37,18.0,16.0,2022
86,28,33,20.0,20.0,2022
86,29,54,12.0,14.0,2022
86,29,51,12.0,13.0,2022
86,29,52,12.0,13.0,2022
86,29,45,13.0,12.0,2022
86,29,50,12.0,13.0,2022
86,29,60,14.0,18.0,2022
86,29,59,14.0,19.0,2022
86,29,44,14.0,13.0,2022
86,29,42,14.0,13.0,2022
86,29,41,14.0,13.0,2022
86,29,46,13.0,12.0,2022
86,29,43,14.0,13.0,2022
86,29,53,12.0,14.0,2022
86,29,48,13.0,12.0,2022
86,29,57,15.0,19.0,2022
86,29,49,11.0,11.0,2022
86,29,47,12.0,12.0,2022
86,29,55,15.0,18.0,2022
86,29,56,15.0,19.0,2022
86,29,58,16.0,21.0,2022
86,31,74,3.0,6.0,2022
86,31,71,7.0,12.0,2022
86,31,68,9.0,14.0,2022
86,31,70,8.0,12.0,2022
86,31,67,9.0,14.0,2022
86,31,63,13.0,17.0,2022
86,31,69,9.0,14.0,2022
86,31,66,9.0,14.0,2022
86,31,65,10.0,14.0,2022
86,31,62,13.0,17.0,2022
86,31,75,3.0,4.0,2022
86,31,73,6.0,7.0,2022
86,31,72,7.0,10.0,2022
86,31,61,14.0,18.0,2022
86,31,64,12.0,17.0,2022
86,21,7,18.0,17.0,2022
86,21,8,16.0,14.0,2022
86,21,9,16.0,15.0,2022
86,21,10,16.0,14.0,2022
86,21,11,14.0,13.0,2022
86,22,12,14.0,13.0,2022
86,22,13,14.0,13.0,2022
86,22,14,14.0,14.0,2022
86,22,15,14.0,14.0,2022
86,23,0,19.0,17.0,2022
86,24,1,18.0,18.0,2022
86,24,2,21.0,19.0,2022
86,26,16,14.0,15.0,2022
86,26,17,14.0,14.0,2022
86,26,18,28.0,32.0,2022
86,25,3,20.0,19.0,2022
86,25,4,19.0,18.0,2022
86,25,5,18.0,17.0,2022
86,25,6,18.0,17.0,2022
86,32,76,4.0,9.0,2022
86,32,77,6.0,14.0,2022
86,32,78,7.0,13.0,2022
86,32,79,7.0,17.0,2022
86,32,80,7.0,17.0,2022
86,32,81,7.0,18.0,2022
86,32,82,4.0,11.0,2022
86,32,83,3.0,9.0,2022
86,32,84,3.0,7.0,2022
86,32,85,2.0,7.0,2022
86,32,86,2.0,7.0,2022
86,32,87,2.0,6.0,2022
86,32,88,2.0,6.0,2022
86,32,89,1.0,5.0,2022
86,32,90,1.0,4.0,2022
86,32,91,1.0,3.0,2022
86,32,92,1.0,3.0,2022
86,32,93,1.0,2.0,2022
86,32,94,0.0,2.0,2022
86,32,95,0.0,1.0,2022
86,32,96,0.0,1.0,2022
86,32,97,0.0,1.0,2022
86,32,98,0.0,0.0,2022
86,32,99,0.0,0.0,2022
86,32,100,0.0,0.0,2022
86,27,19,26.0,31.0,2022
86,27,20,21.0,25.0,2022
86,27,21,21.0,24.0,2022
86,27,22,20.0,23.0,2022
86,27,23,22.0,24.0,2022
86,27,24,21.0,24.0,2022
86,27,25,28.0,21.0,2022
86,27,26,37.0,27.0,2022
86,27,27,47.0,31.0,2022
86,27,28,54.0,36.0,2022
86,27,29,54.0,37.0,2022
86,27,30,34.0,31.0,2022
86,28,31,35.0,32.0,2022
86,28,32,34.0,32.0,2022
86,28,33,33.0,32.0,2022
86,28,34,33.0,30.0,2022
86,28,35,30.0,31.0,2022
86,28,36,28.0,29.0,2022
86,28,37,27.0,28.0,2022
86,28,38,28.0,29.0,2022
86,28,39,25.0,26.0,2022
86,28,40,24.0,26.0,2022
86,29,41,22.0,25.0,2022
86,29,42,22.0,25.0,2022
86,29,43,22.0,25.0,2022
86,29,44,21.0,24.0,2022
86,29,45,23.0,24.0,2022
86,29,46,23.0,25.0,2022
86,29,47,22.0,24.0,2022
86,29,48,23.0,25.0,2022
86,29,49,20.0,23.0,2022
86,29,50,18.0,20.0,2022
86,29,51,17.0,19.0,2022
86,29,52,17.0,19.0,2022
86,29,53,18.0,21.0,2022
86,29,54,18.0,22.0,2022
86,29,55,20.0,25.0,2022
86,29,56,20.0,27.0,2022
86,29,57,20.0,28.0,2022
86,29,58,22.0,30.0,2022
86,29,59,19.0,27.0,2022
86,29,60,19.0,27.0,2022
86,31,61,19.0,27.0,2022
86,31,62,18.0,26.0,2022
86,31,63,18.0,27.0,2022
86,31,64,17.0,26.0,2022
86,31,65,14.0,24.0,2022
86,31,66,14.0,24.0,2022
86,31,67,13.0,23.0,2022
86,31,68,14.0,23.0,2022
86,31,69,13.0,24.0,2022
86,31,70,11.0,21.0,2022
86,31,71,12.0,21.0,2022
86,31,72,9.0,18.0,2022
86,31,73,7.0,12.0,2022
86,31,74,5.0,9.0,2022
86,31,75,3.0,8.0,2022
86,21,7,78.0,70.0,2022
86,21,8,59.0,55.0,2022
86,21,9,60.0,57.0,2022
86,21,10,58.0,54.0,2022
86,21,11,54.0,50.0,2022
86,22,12,51.0,48.0,2022
86,22,13,52.0,50.0,2022
86,22,14,51.0,50.0,2022
86,22,15,53.0,51.0,2022
86,23,0,83.0,76.0,2022
86,24,1,85.0,82.0,2022
86,24,2,95.0,91.0,2022
86,26,16,47.0,44.0,2022
86,26,17,47.0,43.0,2022
86,26,18,46.0,48.0,2022
86,25,3,94.0,88.0,2022
86,25,4,90.0,84.0,2022
86,25,5,87.0,81.0,2022
86,25,6,85.0,80.0,2022
86,32,87,5.0,20.0,2022
86,32,96,1.0,3.0,2022
86,32,80,17.0,56.0,2022
86,32,83,9.0,30.0,2022
86,32,90,3.0,14.0,2022
86,32,86,6.0,23.0,2022
86,32,84,7.0,23.0,2022
86,32,92,2.0,9.0,2022
86,32,93,1.0,7.0,2022
86,32,89,4.0,15.0,2022
86,32,97,1.0,2.0,2022
86,32,98,0.0,2.0,2022
86,32,99,0.0,1.0,2022
86,32,88,5.0,20.0,2022
86,32,82,11.0,37.0,2022
86,32,100,0.0,0.0,2022
86,32,79,20.0,59.0,2022
86,32,85,6.0,22.0,2022
86,32,95,1.0,4.0,2022
86,32,78,17.0,49.0,2022
86,32,81,18.0,59.0,2022
86,32,77,17.0,44.0,2022
86,32,94,1.0,5.0,2022
86,32,76,10.0,26.0,2022
86,32,91,3.0,11.0,2022
86,27,29,114.0,122.0,2022
86,27,22,50.0,54.0,2022
86,27,26,78.0,90.0,2022
86,27,24,54.0,58.0,2022
86,27,19,43.0,47.0,2022
86,27,25,58.0,70.0,2022
86,27,30,135.0,142.0,2022
86,27,21,53.0,58.0,2022
86,27,28,114.0,117.0,2022
86,27,20,53.0,59.0,2022
86,27,27,99.0,103.0,2022
86,27,23,55.0,57.0,2022
86,28,31,138.0,146.0,2022
86,28,32,133.0,144.0,2022
86,28,33,131.0,145.0,2022
86,28,34,128.0,137.0,2022
86,28,35,127.0,132.0,2022
86,28,36,117.0,122.0,2022
86,28,37,113.0,116.0,2022
86,28,38,119.0,124.0,2022
86,28,39,106.0,110.0,2022
86,28,40,98.0,103.0,2022
86,29,54,73.0,99.0,2022
86,29,51,70.0,87.0,2022
86,29,52,70.0,88.0,2022
86,29,45,85.0,92.0,2022
86,29,50,72.0,89.0,2022
86,29,60,75.0,117.0,2022
86,29,59,79.0,118.0,2022
86,29,44,87.0,94.0,2022
86,29,42,90.0,98.0,2022
86,29,41,90.0,98.0,2022
86,29,46,85.0,94.0,2022
86,29,43,90.0,98.0,2022
86,29,53,74.0,95.0,2022
86,29,48,85.0,95.0,2022
86,29,57,84.0,120.0,2022
86,29,49,75.0,86.0,2022
86,29,47,82.0,92.0,2022
86,29,55,81.0,108.0,2022
86,29,56,83.0,115.0,2022
86,29,58,91.0,127.0,2022
86,31,74,17.0,33.0,2022
86,31,71,40.0,84.0,2022
86,31,68,50.0,93.0,2022
86,31,70,38.0,78.0,2022
86,31,67,50.0,92.0,2022
86,31,63,68.0,115.0,2022
86,31,69,48.0,93.0,2022
86,31,66,52.0,95.0,2022
86,31,65,52.0,96.0,2022
86,31,62,68.0,112.0,2022
86,31,75,10.0,20.0,2022
86,31,73,27.0,52.0,2022
86,31,72,39.0,77.0,2022
86,31,61,72.0,117.0,2022
86,31,64,64.0,112.0,2022
86,21,7,49.0,44.0,2022
86,21,8,40.0,38.0,2022
86,21,9,41.0,39.0,2022
86,21,10,40.0,38.0,2022
86,21,11,37.0,35.0,2022
86,22,12,35.0,33.0,2022
86,22,13,35.0,34.0,2022
86,22,14,36.0,34.0,2022
86,22,15,36.0,35.0,2022
86,23,0,52.0,51.0,2022
86,24,1,55.0,53.0,2022
86,24,2,58.0,54.0,2022
86,26,16,34.0,34.0,2022
86,26,17,33.0,34.0,2022
86,26,18,34.0,41.0,2022
86,25,3,57.0,54.0,2022
86,25,4,55.0,52.0,2022
86,25,5,53.0,50.0,2022
86,25,6,53.0,49.0,2022
86,32,87,5.0,16.0,2022
86,32,96,1.0,3.0,2022
86,32,80,15.0,45.0,2022
86,32,83,7.0,24.0,2022
86,32,90,3.0,11.0,2022
86,32,86,5.0,19.0,2022
86,32,84,6.0,19.0,2022
86,32,92,2.0,7.0,2022
86,32,93,1.0,6.0,2022
86,32,89,3.0,12.0,2022
86,32,97,0.0,2.0,2022
86,32,98,0.0,1.0,2022
86,32,99,0.0,1.0,2022
86,32,88,5.0,16.0,2022
86,32,82,9.0,30.0,2022
86,32,100,0.0,0.0,2022
86,32,79,18.0,43.0,2022
86,32,85,5.0,18.0,2022
86,32,95,1.0,4.0,2022
86,32,78,17.0,37.0,2022
86,32,81,15.0,48.0,2022
86,32,77,14.0,32.0,2022
86,32,94,1.0,4.0,2022
86,32,76,8.0,19.0,2022
86,32,91,3.0,9.0,2022
86,27,19,32.0,39.0,2022
86,27,20,35.0,39.0,2022
86,27,21,35.0,39.0,2022
86,27,22,33.0,36.0,2022
86,27,23,37.0,38.0,2022
86,27,24,36.0,39.0,2022
86,27,25,39.0,47.0,2022
86,27,26,52.0,61.0,2022
86,27,27,66.0,69.0,2022
86,27,28,76.0,79.0,2022
86,27,29,76.0,82.0,2022
86,27,30,83.0,87.0,2022
86,28,31,84.0,89.0,2022
86,28,32,81.0,89.0,2022
86,28,33,80.0,89.0,2022
86,28,34,78.0,84.0,2022
86,28,35,86.0,91.0,2022
86,28,36,79.0,84.0,2022
86,28,37,76.0,80.0,2022
86,28,38,80.0,86.0,2022
86,28,39,72.0,76.0,2022
86,28,40,73.0,76.0,2022
86,29,41,67.0,72.0,2022
